trade_date,ts_code,name,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate
2025-09-26,002594.SZ,比亚迪,107.45,111.23,107.0,107.29,107.5,-0.21,-0.195349,756612.0,8250492997.18,2.17
2025-09-29,002594.SZ,比亚迪,107.0,109.14,106.39,108.61,107.29,1.32,1.23031,613984.0,6621874267.35,1.76
2025-09-30,002594.SZ,比亚迪,108.19,109.98,107.76,109.21,108.61,0.6,0.552435,567756.0,6200518749.86,1.63
2025-10-09,002594.SZ,比亚迪,108.67,112.48,108.07,110.6,109.21,1.39,1.272777,1008722.0,11196004666.78,2.89
2025-10-10,002594.SZ,比亚迪,110.55,110.55,107.58,107.79,110.6,-2.81,-2.540687,590103.0,6420415513.32,1.69
2025-10-13,002594.SZ,比亚迪,105.0,105.98,104.1,105.69,107.79,-2.1,-1.948233,744430.0,7841774365.12,2.13
2025-10-14,002594.SZ,比亚迪,106.68,109.36,105.62,105.99,105.69,0.3,0.283849,767786.0,8244228528.63,2.2
2025-10-15,002594.SZ,比亚迪,106.45,107.51,105.5,107.1,105.99,1.11,1.047269,475791.0,5063179652.06,1.36
2025-10-16,002594.SZ,比亚迪,107.0,109.3,106.51,106.96,107.1,-0.14,-0.130719,523096.0,5628738804.39,1.5
2025-10-17,002594.SZ,比亚迪,106.6,106.63,104.26,104.43,106.96,-2.53,-2.36537,625725.0,6576614911.1,1.79
2025-10-20,002594.SZ,比亚迪,105.22,105.63,104.08,104.52,104.43,0.09,0.086182,355615.0,3721699722.1,1.02
2025-10-21,002594.SZ,比亚迪,104.69,105.07,104.24,104.76,104.52,0.24,0.229621,299074.0,3133789475.42,0.86
2025-10-22,002594.SZ,比亚迪,104.1,104.32,103.37,103.78,104.76,-0.98,-0.935472,357874.0,3715302135.68,1.03
2025-10-23,002594.SZ,比亚迪,103.3,103.73,102.0,103.69,103.78,-0.09,-0.086722,378603.0,3889661810.81,1.09
2025-10-24,002594.SZ,比亚迪,103.98,104.37,103.61,103.76,103.69,0.07,0.067509,305543.0,3173964302.23,0.88
2025-10-27,002594.SZ,比亚迪,104.0,104.97,103.88,104.01,103.76,0.25,0.240941,345988.0,3607756848.47,0.99
2025-10-28,002594.SZ,比亚迪,104.02,104.32,103.5,103.72,104.01,-0.29,-0.278819,265416.0,2755526046.73,0.76
2025-10-29,002594.SZ,比亚迪,103.73,105.18,103.0,104.52,103.72,0.8,0.771307,397340.0,4128608368.72,1.14
2025-10-30,002594.SZ,比亚迪,104.0,104.86,103.5,103.61,104.52,-0.91,-0.870647,358989.0,3733925602.84,1.03
2025-10-31,002594.SZ,比亚迪,101.0,101.32,100.0,100.79,103.61,-2.82,-2.721745,637053.0,6418551106.33,1.83
2025-11-03,002594.SZ,比亚迪,100.79,100.99,98.5,99.6,100.79,-1.19,-1.180673,551670.0,5472679664.54,1.58
2025-11-04,002594.SZ,比亚迪,99.0,99.54,97.71,97.8,99.6,-1.8,-1.807229,435017.0,4274197473.75,1.25
2025-11-05,002594.SZ,比亚迪,96.66,96.66,94.73,95.8,97.8,-2.0,-2.04499,587215.0,5617215879.19,1.68
2025-11-06,002594.SZ,比亚迪,95.58,97.75,95.4,97.52,95.8,1.72,1.795407,402004.0,3897723836.01,1.15
2025-11-07,002594.SZ,比亚迪,97.0,98.15,96.83,97.2,97.52,-0.32,-0.328138,322561.0,3145817990.54,0.92
2025-11-10,002594.SZ,比亚迪,97.35,100.35,97.35,99.39,97.2,2.19,2.253086,554877.0,5513238812.76,1.59
2025-11-11,002594.SZ,比亚迪,99.5,99.78,98.14,98.71,99.39,-0.68,-0.684173,319858.0,3161124109.67,0.92
2025-11-12,002594.SZ,比亚迪,98.8,98.99,97.54,97.77,98.71,-0.94,-0.952284,260643.0,2555847684.22,0.75
2025-11-13,002594.SZ,比亚迪,97.01,100.5,97.01,99.83,97.77,2.06,2.106986,579990.0,5759429263.98,1.66
2025-11-14,002594.SZ,比亚迪,99.0,100.5,98.33,98.37,99.83,-1.46,-1.462486,342985.0,3396134915.94,0.98
2025-11-17,002594.SZ,比亚迪,97.8,98.59,97.25,98.08,98.37,-0.29,-0.294805,207248.0,2029207778.62,0.59
2025-11-18,002594.SZ,比亚迪,97.54,97.85,96.02,96.49,98.08,-1.59,-1.621126,304756.0,2949162764.52,0.87
2025-11-19,002594.SZ,比亚迪,96.4,96.66,95.01,95.17,96.49,-1.32,-1.368017,348292.0,3327809283.94,1.0
2025-11-20,002594.SZ,比亚迪,95.17,95.5,93.5,93.61,95.17,-1.56,-1.639172,391811.0,3692348084.89,1.12
2025-11-21,002594.SZ,比亚迪,92.49,94.39,91.7,92.7,93.61,-0.91,-0.972118,451713.0,4182916492.54,1.3
2025-11-24,002594.SZ,比亚迪,93.1,94.41,92.2,93.93,92.7,1.23,1.326861,327302.0,3064736738.52,0.94
2025-11-25,002594.SZ,比亚迪,94.0,95.38,93.7,93.91,93.93,-0.02,-0.021292,277489.0,2620855758.23,0.8
2025-11-26,002594.SZ,比亚迪,94.75,95.44,94.45,95.09,93.91,1.18,1.256522,306577.0,2914626392.7,0.88
2025-11-27,002594.SZ,比亚迪,94.6,95.16,94.22,94.29,95.09,-0.8,-0.841308,202280.0,1915349541.08,0.58
2025-11-28,002594.SZ,比亚迪,94.6,95.23,94.2,95.17,94.29,0.88,0.933291,219351.0,2080615710.1,0.63
2025-12-01,002594.SZ,比亚迪,95.39,96.3,95.14,95.77,95.17,0.6,0.630451,233713.0,2237016414.3,0.67
2025-12-02,002594.SZ,比亚迪,96.42,97.8,96.25,96.62,95.77,0.85,0.887543,359217.0,3483571735.4,1.03
2025-12-03,002594.SZ,比亚迪,96.64,96.65,94.89,95.05,96.62,-1.57,-1.624922,231573.0,2207429345.9,0.66
2025-12-04,002594.SZ,比亚迪,94.92,95.29,94.2,95.24,95.05,0.19,0.199895,166142.0,1576759405.22,0.48
2025-12-05,002594.SZ,比亚迪,95.29,96.22,94.71,95.98,95.24,0.74,0.776984,211618.0,2021250208.5,0.61
2025-12-08,002594.SZ,比亚迪,96.21,97.15,96.21,96.53,95.98,0.55,0.573036,247805.0,2397261754.42,0.71
2025-12-09,002594.SZ,比亚迪,96.21,96.66,95.7,96.03,96.53,-0.5,-0.517974,163227.0,1568057388.33,0.47
2025-12-10,002594.SZ,比亚迪,95.6,96.65,94.9,96.47,96.03,0.44,0.45819,198402.0,1902988179.72,0.57
2025-12-11,002594.SZ,比亚迪,96.98,97.12,95.85,96.23,96.47,-0.24,-0.248782,250908.0,2422448208.27,0.72
2025-12-12,002594.SZ,比亚迪,96.2,97.7,95.65,97.0,96.23,0.77,0.800166,554621.0,5390456375.38,1.59
2025-12-15,002594.SZ,比亚迪,96.55,97.16,95.53,95.53,97.0,-1.47,-1.515464,293301.0,2824248327.37,0.84
2025-12-16,002594.SZ,比亚迪,95.5,95.7,94.14,94.25,95.53,-1.28,-1.339893,258768.0,2450336536.01,0.74
2025-12-17,002594.SZ,比亚迪,94.5,95.7,93.68,95.21,94.25,0.96,1.018568,272825.0,2584139144.72,0.78
2025-12-18,002594.SZ,比亚迪,94.39,94.6,93.5,93.53,95.21,-1.68,-1.764521,252797.0,2376126962.27,0.72
2025-12-19,002594.SZ,比亚迪,94.0,95.27,93.73,94.23,93.53,0.7,0.748423,272068.0,2573037717.75,0.78
2025-12-22,002594.SZ,比亚迪,94.7,95.36,94.25,94.37,94.23,0.14,0.148573,206235.0,1952361858.31,0.59
2025-12-23,002594.SZ,比亚迪,94.5,95.5,94.5,94.81,94.37,0.44,0.46625,236617.0,2247679864.35,0.68
2025-12-24,002594.SZ,比亚迪,94.8,94.8,94.05,94.42,94.81,-0.39,-0.411349,192810.0,1819358258.51,0.55
2025-12-25,002594.SZ,比亚迪,94.43,95.23,94.12,94.84,94.42,0.42,0.444821,182202.0,1725723850.6,0.52
2025-12-26,002594.SZ,比亚迪,95.28,101.45,95.25,100.01,94.84,5.17,5.451286,1020959.0,10178557961.83,2.93
2025-12-29,002594.SZ,比亚迪,100.5,101.3,99.6,100.21,100.01,0.2,0.19998,519167.0,5209488142.03,1.49
2025-12-30,002594.SZ,比亚迪,99.26,100.15,98.74,99.75,100.21,-0.46,-0.459036,318756.0,3174697985.99,0.91
2025-12-31,002594.SZ,比亚迪,99.98,100.2,97.38,97.72,99.75,-2.03,-2.035088,402859.0,3955310311.36,1.16
2026-01-05,002594.SZ,比亚迪,98.4,99.48,97.9,98.11,97.72,0.39,0.399099,382625.0,3762797878.26,1.1
2026-01-06,002594.SZ,比亚迪,98.22,100.5,98.12,99.99,98.11,1.88,1.916216,521785.0,5185026166.42,1.5
2026-01-07,002594.SZ,比亚迪,99.96,99.96,97.06,97.6,99.99,-2.39,-2.390239,560849.0,5502570730.88,1.61
2026-01-08,002594.SZ,比亚迪,97.2,97.2,96.33,96.88,97.6,-0.72,-0.737705,300655.0,2908439428.93,0.86
2026-01-09,002594.SZ,比亚迪,97.05,97.95,96.9,97.01,96.88,0.13,0.134187,350341.0,3412630184.79,1.0
2026-01-12,002594.SZ,比亚迪,97.01,98.0,96.3,97.47,97.01,0.46,0.474178,425257.0,4125432529.12,1.22
2026-01-13,002594.SZ,比亚迪,99.0,99.6,96.88,97.19,97.47,-0.28,-0.287268,498723.0,4905229941.76,1.43
2026-01-14,002594.SZ,比亚迪,96.81,97.74,95.51,96.1,97.19,-1.09,-1.121515,514750.0,4975154616.41,1.48
2026-01-15,002594.SZ,比亚迪,96.08,96.64,95.6,95.67,96.1,-0.43,-0.447451,295635.0,2835803089.86,0.85
2026-01-16,002594.SZ,比亚迪,96.7,97.44,95.6,95.86,95.67,0.19,0.198599,384588.0,3705328915.52,1.1
2026-01-19,002594.SZ,比亚迪,96.81,97.3,95.77,96.19,95.86,0.33,0.344252,334927.0,3227653861.74,0.96
2026-01-20,002594.SZ,比亚迪,96.22,96.26,94.68,94.74,96.19,-1.45,-1.507433,389149.0,3699337566.25,1.12
2026-01-21,002594.SZ,比亚迪,94.01,94.94,94.0,94.1,94.74,-0.64,-0.675533,308334.0,2910327666.12,0.88
2026-01-22,002594.SZ,比亚迪,94.72,95.13,93.89,94.12,94.1,0.02,0.021254,291014.0,2741536605.29,0.83
2026-01-23,002594.SZ,比亚迪,94.24,94.36,93.51,93.65,94.12,-0.47,-0.499363,383303.0,3598066420.86,1.1
2026-01-26,002594.SZ,比亚迪,93.65,93.66,92.5,92.63,93.65,-1.02,-1.089162,375460.0,3485372554.28,1.08
2026-01-27,002594.SZ,比亚迪,92.67,92.99,91.8,91.81,92.63,-0.82,-0.885242,362981.0,3340756010.26,1.04
2026-01-28,002594.SZ,比亚迪,91.8,93.5,90.01,93.34,91.81,1.53,1.666485,715566.0,6553150013.29,2.05
2026-01-29,002594.SZ,比亚迪,92.66,92.92,91.61,92.31,93.34,-1.03,-1.103493,371825.0,3423462524.93,1.07
2026-01-30,002594.SZ,比亚迪,92.27,92.27,90.7,90.89,92.31,-1.42,-1.538295,329176.0,3001871204.27,0.94
2026-02-02,002594.SZ,比亚迪,88.0,89.09,86.97,87.05,90.89,-3.84,-4.224887,646974.0,5676850726.51,1.86
2026-02-03,002594.SZ,比亚迪,87.2,87.4,85.88,87.37,87.05,0.32,0.367605,377827.0,3275997178.85,1.08
2026-02-04,002594.SZ,比亚迪,86.99,89.33,86.45,89.14,87.37,1.77,2.025867,376505.0,3322530225.39,1.08
2026-02-05,002594.SZ,比亚迪,88.5,91.23,88.33,90.11,89.14,0.97,1.088176,354240.0,3184480192.98,1.02
2026-02-06,002594.SZ,比亚迪,89.39,90.66,89.0,89.82,90.11,-0.29,-0.321829,247088.0,2217096985.32,0.71
2026-02-09,002594.SZ,比亚迪,90.5,90.65,89.83,90.06,89.82,0.24,0.267201,208180.0,1875980039.28,0.6
2026-02-10,002594.SZ,比亚迪,90.0,91.57,89.84,90.81,90.06,0.75,0.832778,267605.0,2434219974.85,0.77
2026-02-11,002594.SZ,比亚迪,90.88,92.95,90.88,92.28,90.81,1.47,1.618764,396950.0,3662117778.54,1.14
2026-02-12,002594.SZ,比亚迪,92.29,92.35,91.08,91.16,92.28,-1.12,-1.213697,230313.0,2106032227.12,0.66
2026-02-13,002594.SZ,比亚迪,90.05,91.09,89.88,90.27,91.16,-0.89,-0.976305,217339.0,1963579416.68,0.62
2026-02-24,002594.SZ,比亚迪,91.98,91.99,90.61,90.87,90.27,0.6,0.664673,206445.0,1879888761.45,0.59
2026-02-25,002594.SZ,比亚迪,90.89,92.79,90.89,91.45,90.87,0.58,0.638274,324780.0,2985714580.09,0.93
2026-02-26,002594.SZ,比亚迪,91.4,91.4,89.61,89.85,91.45,-1.6,-1.74959,291019.0,2619922211.49,0.83
2026-02-27,002594.SZ,比亚迪,89.4,89.94,89.1,89.32,89.85,-0.53,-0.589872,219341.0,1962319079.4,0.63
2026-03-02,002594.SZ,比亚迪,88.0,97.25,87.72,96.79,89.32,7.47,8.363189,1435137.0,13507227574.29,4.12
2026-03-03,002594.SZ,比亚迪,96.39,96.99,93.99,95.21,96.79,-1.58,-1.6324,865741.0,8272503575.74,2.48
2026-03-04,002594.SZ,比亚迪,95.2,96.8,93.7,95.99,95.21,0.78,0.819242,700969.0,6674964517.79,2.01
2026-03-05,002594.SZ,比亚迪,96.8,96.82,93.89,94.47,95.99,-1.52,-1.583498,552440.0,5235746090.45,1.58
2026-03-06,002594.SZ,比亚迪,96.0,96.0,93.25,93.62,94.47,-0.85,-0.899757,503540.0,4743654924.93,1.44
2026-03-09,002594.SZ,比亚迪,93.62,98.0,93.0,97.52,93.62,3.9,4.165777,1093409.0,10562485734.53,3.14
2026-03-10,002594.SZ,比亚迪,97.18,97.49,96.08,96.6,97.52,-0.92,-0.943396,507462.0,4907397250.96,1.46
2026-03-11,002594.SZ,比亚迪,96.75,100.34,95.67,99.22,96.6,2.62,2.712215,903744.0,8925093667.94,2.59
2026-03-12,002594.SZ,比亚迪,99.23,100.69,98.7,99.1,99.22,-0.12,-0.120943,502524.0,4995016177.19,1.44
2026-03-13,002594.SZ,比亚迪,99.0,100.79,98.3,99.67,99.1,0.57,0.575177,519765.0,5199004697.47,1.49
2026-03-16,002594.SZ,比亚迪,99.67,105.0,98.79,104.62,99.67,4.95,4.966389,1087814.0,11184164654.67,3.12
2026-03-17,002594.SZ,比亚迪,104.63,106.66,102.71,102.87,104.62,-1.75,-1.67272,841389.0,8793237612.73,2.41
2026-03-18,002594.SZ,比亚迪,102.82,102.82,100.05,101.69,102.87,-1.18,-1.147079,617996.0,6257459329.85,1.77
2026-03-19,002594.SZ,比亚迪,100.99,103.88,100.47,102.31,101.69,0.62,0.609696,531059.0,5450382395.36,1.52
2026-03-20,002594.SZ,比亚迪,102.0,104.45,101.56,103.03,102.31,0.72,0.703744,628783.0,6495105103.63,1.8
2026-03-23,002594.SZ,比亚迪,103.87,111.82,103.18,107.63,103.03,4.6,4.464719,1782446.0,19284919428.95,5.11
2026-03-24,002594.SZ,比亚迪,108.4,108.4,104.93,106.64,107.63,-0.99,-0.919818,921446.0,9784806490.81,2.64
2026-03-25,002594.SZ,比亚迪,106.72,107.66,105.28,106.6,106.64,-0.04,-0.037509,662665.0,7061311677.57,1.9
2026-03-26,002594.SZ,比亚迪,106.62,107.68,102.7,103.14,106.6,-3.46,-3.245779,828121.0,8655663075.43,2.38
2026-03-27,002594.SZ,比亚迪,103.99,105.89,102.75,105.3,103.14,2.16,2.094241,658455.0,6893710025.99,1.89
2026-03-30,002594.SZ,比亚迪,103.51,108.0,103.25,106.05,105.3,0.75,0.712251,727557.0,7713482118.31,2.09
2026-03-31,002594.SZ,比亚迪,107.0,108.49,105.1,105.25,106.05,-0.8,-0.754361,588659.0,6283345063.15,1.69
2026-04-01,002594.SZ,比亚迪,105.9,106.5,102.37,102.65,105.25,-2.6,-2.470309,715198.0,7383168511.54,2.05
2026-04-02,002594.SZ,比亚迪,102.49,103.48,100.5,101.65,102.65,-1.0,-0.974184,604349.0,6153958207.6,1.73
2026-04-03,002594.SZ,比亚迪,101.8,102.3,99.0,99.01,101.65,-2.64,-2.597147,491745.0,4921224065.51,1.41
2026-04-07,002594.SZ,比亚迪,99.5,99.77,97.45,97.98,99.01,-1.03,-1.040299,379697.0,3731963029.9,1.09
2026-04-08,002594.SZ,比亚迪,98.5,101.28,98.11,101.22,97.98,3.24,3.306797,562818.0,5621410290.06,1.61
2026-04-09,002594.SZ,比亚迪,100.21,100.21,98.81,99.03,101.22,-2.19,-2.163604,379063.0,3764528220.2,1.09
2026-04-10,002594.SZ,比亚迪,99.39,102.2,99.03,101.67,99.03,2.64,2.665859,605731.0,6130392651.86,1.74
2026-04-13,002594.SZ,比亚迪,101.57,104.99,100.81,104.25,101.67,2.58,2.537622,663136.0,6887089022.36,1.9
2026-04-14,002594.SZ,比亚迪,103.0,104.19,102.5,103.82,104.25,-0.43,-0.41247,543343.0,5614541232.06,1.56
2026-04-15,002594.SZ,比亚迪,103.82,104.77,102.5,103.03,103.82,-0.79,-0.760932,428719.0,4431952619.71,1.23
2026-04-16,002594.SZ,比亚迪,103.28,105.97,103.28,105.54,103.03,2.51,2.436184,643661.0,6763624066.88,1.85
2026-04-17,002594.SZ,比亚迪,104.99,105.46,103.12,103.78,105.54,-1.76,-1.667614,442048.0,4595671718.33,1.27
2026-04-20,002594.SZ,比亚迪,103.78,103.95,102.62,102.91,103.78,-0.87,-0.838312,383677.0,3957213043.27,1.1
2026-04-21,002594.SZ,比亚迪,102.91,103.19,101.33,101.53,102.91,-1.38,-1.340978,432258.0,4398233494.97,1.24
2026-04-22,002594.SZ,比亚迪,101.11,102.38,100.6,101.62,101.53,0.09,0.088644,343733.0,3485648244.02,0.99
2026-04-23,002594.SZ,比亚迪,101.57,101.59,99.01,99.98,101.62,-1.64,-1.613856,492164.0,4915554212.21,1.41
2026-04-24,002594.SZ,比亚迪,99.91,99.91,98.7,99.46,99.98,-0.52,-0.520104,337739.0,3348015918.73,0.97
2026-04-27,002594.SZ,比亚迪,100.0,104.0,99.88,102.34,99.46,2.88,2.895636,601670.0,6169037081.86,1.73
2026-04-28,002594.SZ,比亚迪,101.85,103.3,101.34,101.48,102.34,-0.86,-0.840336,361550.0,3687912785.41,1.04
2026-04-29,002594.SZ,比亚迪,101.47,105.64,101.0,105.4,101.48,3.92,3.86283,1056558.0,11021927729.24,3.03
2026-04-30,002594.SZ,比亚迪,104.54,105.45,102.37,102.98,105.4,-2.42,-2.296015,600979.0,6206126903.48,1.72
2026-05-06,002594.SZ,比亚迪,101.7,101.89,100.2,100.75,102.98,-2.23,-2.165469,670487.0,6746578445.37,1.92
2026-05-07,002594.SZ,比亚迪,101.05,101.26,100.01,100.46,100.75,-0.29,-0.287841,468846.0,4708289850.76,1.34
2026-05-08,002594.SZ,比亚迪,100.47,101.0,99.8,100.02,100.46,-0.44,-0.437985,382158.0,3823821997.57,1.1
2026-05-11,002594.SZ,比亚迪,100.02,100.73,99.0,100.44,100.02,0.42,0.419916,482810.0,4812920714.72,1.38
2026-05-12,002594.SZ,比亚迪,99.97,100.1,99.1,99.23,100.44,-1.21,-1.204699,353441.0,3514548835.63,1.01
2026-05-13,002594.SZ,比亚迪,99.23,99.25,97.81,98.6,99.23,-0.63,-0.634889,456194.0,4481395883.54,1.31
2026-05-14,002594.SZ,比亚迪,99.0,100.0,98.45,98.73,98.6,0.13,0.131846,339180.0,3361151176.22,0.97
2026-05-15,002594.SZ,比亚迪,98.0,98.03,96.26,96.3,98.73,-2.43,-2.461258,466217.0,4507893857.51,1.34
2026-05-18,002594.SZ,比亚迪,95.34,95.94,94.3,94.51,96.3,-1.79,-1.858775,354613.0,3359745462.56,1.02
2026-05-19,002594.SZ,比亚迪,94.51,96.08,93.8,96.0,94.51,1.49,1.576553,296184.0,2822346576.25,0.85
2026-05-20,002594.SZ,比亚迪,95.3,95.49,93.3,93.36,96.0,-2.64,-2.75,415010.0,3900216298.87,1.19
2026-05-21,002594.SZ,比亚迪,93.41,96.2,93.41,93.51,93.36,0.15,0.160668,373950.0,3540792198.97,1.07
2026-05-22,002594.SZ,比亚迪,93.55,94.19,92.61,93.75,93.51,0.24,0.256657,268592.0,2510615943.9,0.77
2026-05-25,002594.SZ,比亚迪,95.0,97.21,95.0,95.96,93.75,2.21,2.357333,405995.0,3900848661.64,1.16
2026-05-26,002594.SZ,比亚迪,95.8,96.92,94.51,96.55,95.96,0.59,0.61484,386524.0,3720039550.6,1.11
2026-05-27,002594.SZ,比亚迪,96.0,97.27,94.66,95.22,96.55,-1.33,-1.377525,362374.0,3467882770.14,1.04
2026-05-28,002594.SZ,比亚迪,95.22,95.99,94.03,95.88,95.22,0.66,0.693132,314590.0,2991315169.93,0.9
2026-05-29,002594.SZ,比亚迪,98.9,99.5,96.13,96.18,95.88,0.3,0.312891,606294.0,5901286621.17,1.74
2026-06-01,002594.SZ,比亚迪,96.18,96.22,93.6,93.65,96.18,-2.53,-2.630485,445981.0,4207350429.92,1.28
2026-06-02,002594.SZ,比亚迪,96.0,96.88,94.31,96.76,93.65,3.11,3.320876,554964.0,5321331038.06,1.59
2026-06-03,002594.SZ,比亚迪,96.0,96.0,94.5,94.82,96.76,-1.94,-2.004961,370434.0,3514157745.47,1.06
2026-06-04,002594.SZ,比亚迪,93.6,94.39,93.1,93.44,94.82,-1.38,-1.455389,318712.0,2982999607.13,0.91
2026-06-05,002594.SZ,比亚迪,93.52,94.0,92.3,93.01,93.44,-0.43,-0.460188,339969.0,3159266076.03,0.98
2026-06-08,002594.SZ,比亚迪,91.0,92.02,90.3,91.19,93.01,-1.82,-1.956779,316844.0,2885879183.01,0.91
2026-06-09,002594.SZ,比亚迪,91.22,91.92,90.03,91.89,91.19,0.7,0.767628,281927.0,2562232961.09,0.81
2026-06-10,002594.SZ,比亚迪,91.0,91.0,90.1,90.31,91.89,-1.58,-1.719447,241287.0,2182297137.41,0.69
2026-06-11,002594.SZ,比亚迪,90.1,90.8,88.88,89.8,90.31,-0.51,-0.564722,315087.0,2821436895.48,0.9
2026-06-12,002594.SZ,比亚迪,89.9,91.78,89.25,91.6,89.8,1.8,2.004454,385352.0,3497028504.68,1.11
2026-06-15,002594.SZ,比亚迪,91.61,91.9,90.4,90.82,91.6,-0.78,-0.851528,312979.0,2847656616.85,0.9
2026-06-16,002594.SZ,比亚迪,90.35,90.5,89.5,89.64,90.82,-1.18,-1.299273,336019.0,3017362612.74,0.96
2026-06-17,002594.SZ,比亚迪,89.0,89.3,87.0,87.47,89.64,-2.17,-2.420794,495267.0,4335318667.7,1.42
2026-06-18,002594.SZ,比亚迪,87.0,89.33,86.08,88.13,87.47,0.66,0.754544,435790.0,3820166909.92,1.25
2026-06-22,002594.SZ,比亚迪,87.0,87.9,84.6,87.59,88.13,-0.54,-0.612731,637242.0,5467321886.39,1.83
2026-06-23,002594.SZ,比亚迪,86.91,88.32,84.75,85.0,87.59,-2.59,-2.956959,466217.0,4016365834.08,1.34
2026-06-24,002594.SZ,比亚迪,84.5,84.7,82.78,83.3,85.0,-1.7,-2.0,455735.0,3803649805.54,1.31
2026-06-25,002594.SZ,比亚迪,82.8,83.81,81.34,82.2,83.3,-1.1,-1.320528,556432.0,4579273325.4,1.6
2026-06-26,002594.SZ,比亚迪,81.51,81.8,78.2,78.2,82.2,-4.0,-4.86618,663208.0,5267490277.75,1.9
2026-06-29,002594.SZ,比亚迪,78.2,80.95,77.6,79.64,78.2,1.44,1.841432,523707.0,4160734872.56,1.5
2026-06-30,002594.SZ,比亚迪,79.58,80.55,78.58,79.7,79.64,0.06,0.075339,382043.0,3031865049.19,1.1
2026-07-01,002594.SZ,比亚迪,79.9,81.65,78.55,80.66,79.7,0.96,1.204517,503177.0,4035250996.65,1.44
2026-07-02,002594.SZ,比亚迪,81.9,85.67,81.9,83.57,80.66,2.91,3.607736,825046.0,6956783955.3,2.37
2026-07-03,002594.SZ,比亚迪,83.73,88.88,83.6,88.47,83.57,4.9,5.863348,838982.0,7298140284.07,2.41
2026-07-06,002594.SZ,比亚迪,88.52,88.95,86.61,87.54,88.47,-0.93,-1.051204,485828.0,4263991761.89,1.39
2026-07-07,002594.SZ,比亚迪,87.66,88.81,85.87,86.26,87.54,-1.28,-1.462189,389470.0,3378987289.2,1.12
2026-07-08,002594.SZ,比亚迪,86.01,88.34,85.28,87.8,86.26,1.54,1.7853,403809.0,3527472657.03,1.16
2026-07-09,002594.SZ,比亚迪,86.5,87.77,85.8,86.87,87.8,-0.93,-1.059226,377393.0,3270884062.04,1.08
2026-07-10,002594.SZ,比亚迪,86.84,90.83,84.88,90.0,86.87,3.13,3.603085,709332.0,6283278804.27,2.03
